# ---
# Dataset courtesy of PF Duc (Department of Physics, McGill University).
# ---
# 1409 set the 1Dhe heater to 20 mA 
# 1801 the pressure is going down linearly but very slowly (maybe linked to 4K plate)
# 1802 set the 1Dhe heater to 15 mA 
# 1.389	6.01e-5	5.754
# 2205 set the 1Dhe heater to 11 mA
# 0000 set the 1DHe heater to be 8mA in 3 hours
# 0823 set the 1DHe heater to 15 mA as the flow didn't raise at last change 
# now the flow kicks up pretty much immediately!
# 1119 set the 1DHe heater to 35 mA
# 1344 put the HS-MC on again and the heater on 1DHe (now both HS are on)
# put more pressure on top of the cell (P4 is now 64.5 psi)
# 1539 started the regeneration of the mass spec and use the turbo on the wall for the time being
#
#C'Time(s)', 'PRESSURE(psi)', 'TEMPERATURE(C)', 'FLOW(mbarl/s)', 'P2(mbar)', '4K flange(K)', 'Still flange(K)', 'T MXC flange(K)', 'T_CH8(K)', 'R_CH8(Ohm)', 'heater(A)', 'dt(s)'
Time  PRESSURE  TEMPERATURE  FLOW  P2  4K_flange  Still_flange  T_MXC_flange  T_CH8  R_CH8  heater  dt
1505158207.779  6.111  23.143  5.036e-05  0.003162  3.63487  3.22481  3.85499  1.53063  0.0  0.0  4877.5
1505158229.588  6.111  23.147  5.043e-05  0.003162  3.63487  3.23183  3.81289  1.53063  0.0  0.0  4899.06
1505158251.148  6.11  23.149  5.053e-05  0.003162  3.63487  3.23183  3.82822  1.53248  0.0  0.0  4920.87
1505158272.951  6.109  23.151  5.061e-05  0.003162  3.63487  3.23183  3.82822  1.53066  0.0  0.0  4942.43
1505158294.51  6.109  23.154  5.068e-05  0.003162  3.63377  3.22649  3.89336  1.53066  0.0  0.0  4964.24
1505158316.319  6.109  23.156  5.078e-05  0.003162  3.63377  3.22649  3.80464  1.53066  0.0  0.0  4986.09
1505158338.174  6.109  23.16  5.086e-05  0.003162  3.63377  3.22649  3.79998  1.53163  0.0  0.0  5007.65
1505158359.733  6.109  23.16  5.094e-05  0.003162  3.63344  3.22649  3.79998  1.53282  0.0  0.0  5029.46
1505158381.542  6.109  23.162  5.1e-05  0.003162  3.63344  3.2265  3.842  1.53282  0.0  0.0  5051.02
1505158403.102  6.11  23.167  5.103e-05  0.003144  3.63344  3.2265  3.8246  1.53282  0.0  0.0  5072.83
1505158424.91  6.109  23.167  5.108e-05  0.003144  3.63344  3.2265  3.8246  1.53064  0.0  0.0  5094.39
1505158446.47  6.11  23.169  5.112e-05  0.003144  3.63328  3.22689  3.8246  1.52947  0.0  0.0  5115.95
1505158468.025  6.108  23.171  5.118e-05  0.003144  3.63328  3.22483  3.80882  1.52947  0.0  0.0  5137.52
1505158489.6  6.108  23.176  5.123e-05  0.003144  3.63328  3.22483  3.78415  1.52717  0.0  0.0  5159.34
1505158511.424  6.107  23.176  5.132e-05  0.003144  3.63328  3.22483  3.78415  1.53058  0.0  0.0  5180.9
1505158532.983  6.109  23.18  5.142e-05  0.003144  3.63502  3.22711  3.78415  1.53058  0.0  0.0  5202.71
1505158554.792  6.107  23.18  5.155e-05  0.003144  3.63502  3.22677  3.77199  1.53058  0.0  0.0  5224.27
1505158576.352  6.106  23.185  5.156e-05  0.003144  3.63502  3.22677  3.78781  1.5302  0.0  0.0  5246.08
1505158598.16  6.107  23.187  5.164e-05  0.003144  3.63502  3.22677  3.78781  1.52998  0.0  0.0  5267.64
1505158619.72  6.107  23.189  5.165e-05  0.003144  3.63575  3.22468  3.78781  1.52998  0.0  0.0  5289.2
1505158641.279  6.106  23.189  5.168e-05  0.003144  3.63575  3.22468  3.78852  1.52998  0.0  0.0  5310.75
1505158662.838  6.106  23.191  5.174e-05  0.003144  3.63575  3.22468  3.78662  1.52856  0.0  0.0  5332.3
1505158684.382  6.106  23.196  5.176e-05  0.003144  3.6353  3.22468  3.78662  1.52792  0.0  0.0  5353.85
1505158705.92  6.104  23.198  5.184e-05  0.003144  3.6351  3.22393  3.81736  1.52792  0.0  0.0  5375.66
1505158727.727  6.105  23.2  5.193e-05  0.003144  3.6351  3.22393  3.74755  1.52792  0.0  0.0  5397.22
1505158749.286  6.104  23.202  5.202e-05  0.003144  3.6351  3.22393  3.75695  1.5289  0.0  0.0  5419.02
1505158771.091  6.104  23.202  5.208e-05  0.003144  3.63474  3.22393  3.75695  1.52892  0.0  0.0  5440.8
1505158792.867  6.104  23.205  5.215e-05  0.003144  3.63474  3.22323  3.75826  1.52892  0.0  0.0  5462.59
1505158814.656  6.101  23.207  5.22e-05  0.003144  3.63474  3.22323  3.78076  1.52601  0.0  0.0  5484.38
1505158836.448  6.104  23.209  5.223e-05  0.003144  3.63474  3.22323  3.78076  1.52848  0.0  0.0  5505.91
1505158857.981  6.102  23.211  5.227e-05  0.003144  3.63459  3.22713  3.78076  1.52803  0.0  0.0  5527.73
1505158879.799  6.102  23.214  5.23e-05  0.003144  3.63459  3.22768  3.76516  1.52803  0.0  0.0  5549.54
1505158901.611  6.102  23.214  5.234e-05  0.003144  3.63459  3.22768  3.75318  1.52853  0.0  0.0  5571.33
1505158923.401  6.1  23.216  5.239e-05  0.003144  3.63459  3.22768  3.75318  1.52743  0.0  0.0  5593.13
1505158945.195  6.099  23.218  5.245e-05  0.003144  3.63432  3.22156  3.75318  1.52743  0.0  0.0  5614.66
1505158966.728  6.1  23.218  5.252e-05  0.003144  3.63432  3.22437  3.75632  1.52743  0.0  0.0  5636.46
1505158988.526  6.099  23.22  5.259e-05  0.003144  3.63432  3.22437  3.75893  1.52764  0.0  0.0  5658.25
1505159010.321  6.099  23.222  5.268e-05  0.003144  3.63432  3.22437  3.75893  1.52994  0.0  0.0  5680.06
1505159032.131  6.098  23.222  5.276e-05  0.003144  3.63175  3.22521  3.77796  1.52994  0.0  0.0  5701.83
1505159053.898  6.098  23.227  5.279e-05  0.003144  3.63175  3.22521  3.75374  1.52994  0.0  0.0  5723.38
1505159075.451  6.098  23.229  5.283e-05  0.003144  3.63175  3.22521  3.75322  1.52989  0.0  0.0  5745.17
1505159097.239  6.098  23.229  5.286e-05  0.003144  3.63341  3.22521  3.75322  1.52837  0.0  0.0  5766.77
1505159118.841  6.098  23.231  5.286e-05  0.003162  3.63341  3.22235  3.73181  1.52837  0.0  0.0  5788.56
1505159140.634  6.096  23.233  5.288e-05  0.003162  3.63341  3.22235  3.76206  1.53206  0.0  0.0  5810.18
1505159162.251  6.098  23.236  5.292e-05  0.003162  3.63341  3.22235  3.76206  1.52679  0.0  0.0  5831.99
1505159184.058  6.098  23.236  5.304e-05  0.003162  3.63338  3.22591  3.76206  1.52796  0.0  0.0  5853.57
1505159205.638  6.097  23.236  5.306e-05  0.003162  3.63338  3.2278  3.7483  1.52796  0.0  0.0  5875.1
1505159227.171  6.097  23.238  5.315e-05  0.003162  3.63338  3.2278  3.78527  1.52769  0.0  0.0  5896.66
1505159248.732  6.096  23.24  5.324e-05  0.003162  3.63338  3.2278  3.78527  1.52619  0.0  0.0  5918.26
1505159270.328  6.098  23.24  5.328e-05  0.003162  3.63339  3.22436  3.78527  1.52619  0.0  0.0  5939.82
1505159291.885  6.099  23.242  5.331e-05  0.003162  3.63339  3.22602  3.70506  1.52619  0.0  0.0  5961.65
1505159313.721  6.098  23.245  5.333e-05  0.003162  3.63339  3.22602  3.72534  1.52881  0.0  0.0  5983.21
1505159335.281  6.098  23.245  5.334e-05  0.003162  3.63339  3.22602  3.72534  1.5282  0.0  0.0  6005.02
1505159357.097  6.098  23.247  5.335e-05  0.003162  3.63542  3.22155  3.72534  1.5282  0.0  0.0  6026.59
1505159378.657  6.099  23.247  5.342e-05  0.003162  3.63542  3.22155  3.73235  1.5282  0.0  0.0  6048.39
1505159400.462  6.099  23.247  5.345e-05  0.003162  3.63542  3.22155  3.72287  1.52893  0.0  0.0  6070.23
1505159422.295  6.096  23.249  5.352e-05  0.003162  3.63454  3.22155  3.72287  1.52938  0.0  0.0  6091.78
1505159443.85  6.098  23.251  5.36e-05  0.003162  3.63488  3.22395  3.73207  1.52938  0.0  0.0  6113.57
1505159465.634  6.098  23.253  5.366e-05  0.003162  3.63488  3.22395  3.73929  1.52938  0.0  0.0  6135.36
1505159487.426  6.096  23.253  5.371e-05  0.003162  3.63488  3.22395  3.73929  1.52817  0.0  0.0  6157.18
1505159509.247  6.094  23.256  5.375e-05  0.003162  3.63244  3.22629  3.73929  1.52704  0.0  0.0  6179.01
1505159531.081  6.091  23.256  5.38e-05  0.003162  3.63244  3.22659  3.70069  1.52704  0.0  0.0  6200.57
1505159552.641  6.091  23.258  5.38e-05  0.003162  3.63244  3.22659  3.73719  1.52774  0.0  0.0  6222.37
1505159574.443  6.091  23.258  5.381e-05  0.003162  3.63244  3.22659  3.73719  1.52721  0.0  0.0  6244.18
1505159596.249  6.091  23.258  5.382e-05  0.003162  3.63313  3.22557  3.73719  1.52785  0.0  0.0  6266.04
1505159618.109  6.091  23.26  5.385e-05  0.003162  3.63313  3.22621  3.72827  1.52785  0.0  0.0  6287.85
1505159639.926  6.089  23.262  5.389e-05  0.003162  3.63313  3.22621  3.72319  1.52485  0.0  0.0  6309.42
1505159661.486  6.09  23.262  5.398e-05  0.003162  3.63313  3.22621  3.72319  1.52821  0.0  0.0  6331.21
1505159683.274  6.091  23.262  5.403e-05  0.003162  3.63402  3.22618  3.72319  1.52821  0.0  0.0  6353.04
1505159705.105  6.088  23.265  5.416e-05  0.003162  3.63402  3.22618  3.74367  1.52821  0.0  0.0  6374.59
1505159726.656  6.087  23.265  5.417e-05  0.003162  3.63402  3.22618  3.72821  1.5279  0.0  0.0  6396.15
1505159748.222  6.088  23.267  5.417e-05  0.003162  3.63402  3.22618  3.72821  1.526  0.0  0.0  6417.71
1505159769.783  6.086  23.267  5.421e-05  0.003162  3.63261  3.22247  3.71244  1.526  0.0  0.0  6439.27
1505159791.337  6.086  23.267  5.421e-05  0.003162  3.63261  3.22247  3.7261  1.526  0.0  0.0  6461.12
1505159813.191  6.085  23.269  5.422e-05  0.003162  3.63261  3.22247  3.72942  1.52635  0.0  0.0  6482.68
1505159834.751  6.084  23.269  5.422e-05  0.003162  3.6351  3.22247  3.72942  1.52809  0.0  0.0  6504.52
1505159856.591  6.082  23.269  5.426e-05  0.003162  3.6351  3.22013  3.73547  1.52809  0.0  0.0  6526.04
1505159878.111  6.082  23.271  5.436e-05  0.003162  3.6351  3.22013  3.7311  1.52809  0.0  0.0  6547.83
1505159899.901  6.08  23.271  5.439e-05  0.003162  3.6351  3.22013  3.7311  1.52464  0.0  0.0  6569.38
1505159921.451  6.078  23.271  5.45e-05  0.003162  3.63083  3.22141  3.7311  1.52342  0.0  0.0  6590.92
1505159942.991  6.078  23.273  5.454e-05  0.003162  3.63083  3.22312  3.7203  1.52342  0.0  0.0  6612.84
1505159964.911  6.077  23.273  5.454e-05  0.003162  3.63083  3.22312  3.70562  1.52723  0.0  0.0  6634.38
1505159986.451  6.074  23.273  5.457e-05  0.003162  3.63083  3.22312  3.70562  1.52675  0.0  0.0  6656.16
1505160008.231  6.076  23.273  5.458e-05  0.003162  3.6324  3.22514  3.70562  1.52675  0.0  0.0  6677.96
1505160030.031  6.075  23.273  5.457e-05  0.003162  3.6324  3.22463  3.71873  1.52675  0.0  0.0  6699.51
1505160051.581  6.074  23.276  5.457e-05  0.003162  3.6324  3.22463  3.72549  1.52491  0.0  0.0  6721.3
1505160073.372  6.075  23.276  5.46e-05  0.003162  3.6324  3.22463  3.72549  1.52522  0.0  0.0  6742.84
1505160094.912  6.071  23.276  5.464e-05  0.003162  3.63316  3.22053  3.72549  1.52522  0.0  0.0  6764.64
1505160116.712  6.071  23.278  5.473e-05  0.003162  3.63316  3.22053  3.7195  1.52522  0.0  0.0  6786.42
1505160138.492  6.07  23.278  5.477e-05  0.003162  3.63316  3.22053  3.71847  1.52545  0.0  0.0  6807.97
1505160160.042  6.07  23.278  5.482e-05  0.003162  3.63607  3.22053  3.71847  1.52467  0.0  0.0  6829.77
1505160181.842  6.067  23.278  5.486e-05  0.003162  3.6335  3.22561  3.70931  1.52467  0.0  0.0  6851.33
1505160203.402  6.067  23.28  5.492e-05  0.003162  3.6335  3.22561  3.73379  1.52467  0.0  0.0  6872.87
1505160224.942  6.067  23.28  5.491e-05  0.003162  3.6335  3.22561  3.73379  1.52479  0.0  0.0  6894.41
1505160246.482  6.067  23.28  5.491e-05  0.003162  3.63164  3.228  3.73379  1.52555  0.0  0.0  6915.95
1505160268.022  6.067  23.282  5.49e-05  0.003162  3.63164  3.22316  3.72758  1.52555  0.0  0.0  6937.5
1505160289.572  6.067  23.28  5.492e-05  0.003144  3.63164  3.22316  3.70806  1.52642  0.0  0.0  6959.29
1505160311.362  6.064  23.282  5.494e-05  0.003144  3.63164  3.22316  3.70806  1.5252  0.0  0.0  6980.85
1505160332.922  6.065  23.282  5.501e-05  0.003162  3.63172  3.22294  3.70806  1.52577  0.0  0.0  7002.68
1505160354.752  6.064  23.284  5.509e-05  0.003162  3.63172  3.2249  3.70688  1.52577  0.0  0.0  7024.24
1505160376.308  6.062  23.282  5.512e-05  0.003162  3.63172  3.2249  3.6917  1.52569  0.0  0.0  7046.03
1505160398.094  6.063  23.284  5.514e-05  0.003162  3.63172  3.2249  3.6917  1.52809  0.0  0.0  7067.58
1505160419.651  6.061  23.284  5.514e-05  0.003162  3.6332  3.22207  3.6917  1.52809  0.0  0.0  7089.14
1505160441.21  6.062  23.284  5.512e-05  0.003162  3.6332  3.22546  3.71054  1.52809  0.0  0.0  7110.67
1505160462.741  6.061  23.284  5.512e-05  0.003162  3.6332  3.22546  3.71711  1.52583  0.0  0.0  7132.21
1505160484.28  6.062  23.282  5.514e-05  0.003162  3.6332  3.22546  3.71711  1.52535  0.0  0.0  7153.77
1505160505.837  6.062  23.284  5.517e-05  0.003162  3.63335  3.22565  3.72888  1.52535  0.0  0.0  7175.56
1505160527.628  6.061  23.287  5.522e-05  0.003162  3.63335  3.22565  3.70582  1.52535  0.0  0.0  7197.12
1505160549.189  6.06  23.284  5.529e-05  0.003162  3.63335  3.22565  3.7161  1.52628  0.0  0.0  7218.93
1505160571.001  6.058  23.284  5.534e-05  0.003162  3.63307  3.22565  3.7161  1.52633  0.0  0.0  7240.49
1505160592.563  6.058  23.284  5.539e-05  0.003162  3.63317  3.22437  3.73888  1.52633  0.0  0.0  7262.31
1505160614.383  6.056  23.284  5.541e-05  0.003162  3.63317  3.22437  3.69093  1.52633  0.0  0.0  7284.12
1505160636.188  6.055  23.284  5.546e-05  0.003162  3.63317  3.22437  3.69093  1.52691  0.0  0.0  7305.65
1505160657.721  6.055  23.284  5.547e-05  0.003162  3.63168  3.22474  3.69093  1.52684  0.0  0.0  7327.5
1505160679.573  6.055  23.287  5.546e-05  0.003162  3.63168  3.22329  3.7067  1.52684  0.0  0.0  7349.05
1505160701.116  6.055  23.284  5.544e-05  0.003162  3.63168  3.22329  3.6958  1.52893  0.0  0.0  7370.61
1505160722.679  6.054  23.284  5.542e-05  0.003162  3.63168  3.22329  3.6958  1.52441  0.0  0.0  7392.19
1505160744.259  6.055  23.287  5.544e-05  0.003162  3.63331  3.22431  3.6958  1.52441  0.0  0.0  7413.76
1505160765.826  6.054  23.287  5.548e-05  0.003162  3.63331  3.22252  3.73442  1.52441  0.0  0.0  7435.59
1505160787.662  6.055  23.287  5.55e-05  0.003162  3.63331  3.22252  3.71237  1.52738  0.0  0.0  7457.15
1505160809.218  6.054  23.287  5.557e-05  0.003162  3.63331  3.22252  3.71237  1.52629  0.0  0.0  7478.71
1505160830.784  6.053  23.287  5.566e-05  0.003162  3.63341  3.22423  3.71237  1.52629  0.0  0.0  7500.53
1505160852.603  6.051  23.284  5.566e-05  0.003162  3.63341  3.22423  3.70377  1.52629  0.0  0.0  7522.08
1505160874.148  6.051  23.287  5.566e-05  0.003162  3.63341  3.22423  3.71396  1.52524  0.0  0.0  7543.89
1505160895.956  6.05  23.284  5.566e-05  0.003162  3.63341  3.22423  3.71396  1.52575  0.0  0.0  7565.44
1505160917.51  6.049  23.287  5.566e-05  0.003162  3.63262  3.2199  3.70798  1.52575  0.0  0.0  7586.98
1505160939.048  6.05  23.284  5.566e-05  0.003162  3.63262  3.2199  3.70517  1.52575  0.0  0.0  7608.53
1505160960.599  6.048  23.287  5.566e-05  0.003162  3.63262  3.2199  3.6969  1.52292  0.0  0.0  7630.33
1505160982.401  6.048  23.284  5.567e-05  0.003162  3.63155  3.2199  3.6969  1.52623  0.0  0.0  7651.88
1505161003.944  6.047  23.284  5.575e-05  0.003162  3.63155  3.22527  3.70905  1.52623  0.0  0.0  7673.43
1505161025.502  6.047  23.284  5.581e-05  0.003162  3.63155  3.22527  3.72015  1.52686  0.0  0.0  7695.04
1505161047.106  6.045  23.284  5.585e-05  0.003162  3.63155  3.22527  3.72015  1.52854  0.0  0.0  7716.59
1505161068.654  6.045  23.282  5.585e-05  0.003162  3.63474  3.22609  3.72015  1.52727  0.0  0.0  7738.15
1505161090.228  6.046  23.284  5.584e-05  0.003162  3.63474  3.22471  3.70821  1.52727  0.0  0.0  7759.95
1505161112.022  6.045  23.282  5.582e-05  0.003162  3.63474  3.22471  3.73073  1.53029  0.0  0.0  7781.49
1505161133.562  6.044  23.284  5.579e-05  0.003162  3.63474  3.22471  3.73073  1.52749  0.0  0.0  7803.03
1505161155.097  6.043  23.282  5.581e-05  0.003162  3.63373  3.22433  3.73073  1.52749  0.0  0.0  7824.82
1505161176.887  6.044  23.282  5.585e-05  0.003162  3.63373  3.22641  3.7147  1.52749  0.0  0.0  7846.59
1505161198.662  6.043  23.282  5.589e-05  0.003162  3.63373  3.22641  3.71338  1.53093  0.0  0.0  7868.39
1505161220.46  6.041  23.282  5.594e-05  0.003162  3.63373  3.22641  3.71338  1.52672  0.0  0.0  7889.93
1505161242.001  6.042  23.282  5.604e-05  0.003162  3.6327  3.21967  3.71338  1.52672  0.0  0.0  7911.71
1505161263.775  6.042  23.282  5.604e-05  0.003162  3.6327  3.21967  3.7408  1.52672  0.0  0.0  7933.51
1505161285.582  6.041  23.282  5.604e-05  0.003162  3.6327  3.21967  3.73821  1.52748  0.0  0.0  7955.31
1505161307.378  6.041  23.282  5.604e-05  0.003162  3.631  3.21967  3.73821  1.52662  0.0  0.0  7976.85
1505161328.922  6.039  23.28  5.604e-05  0.003162  3.631  3.22571  3.73517  1.52662  0.0  0.0  7998.4
1505161350.473  6.039  23.28  5.603e-05  0.003162  3.631  3.22571  3.72737  1.52662  0.0  0.0  8019.96
1505161372.024  6.039  23.28  5.602e-05  0.003162  3.631  3.22571  3.72737  1.52814  0.0  0.0  8041.77
1505161393.835  6.037  23.28  5.603e-05  0.003162  3.63077  3.22305  3.72737  1.52703  0.0  0.0  8063.55
1505161415.622  6.036  23.28  5.604e-05  0.003162  3.63077  3.22473  3.7334  1.52703  0.0  0.0  8085.36
1505161437.431  6.036  23.28  5.606e-05  0.003162  3.63077  3.22473  3.72254  1.52932  0.0  0.0  8106.92
1505161458.988  6.034  23.278  5.613e-05  0.003162  3.63077  3.22473  3.72254  1.52816  0.0  0.0  8128.71
1505161480.779  6.034  23.278  5.615e-05  0.003162  3.63324  3.22613  3.72254  1.52926  0.0  0.0  8150.27
1505161502.337  6.035  23.278  5.619e-05  0.003162  3.63324  3.22302  3.70882  1.52926  0.0  0.0  8171.8
1505161523.872  6.035  23.278  5.621e-05  0.003162  3.63324  3.22302  3.71418  1.52939  0.0  0.0  8193.37
1505161545.438  6.033  23.278  5.616e-05  0.003162  3.63324  3.22302  3.71418  1.52635  0.0  0.0  8214.93
1505161566.994  6.033  23.278  5.614e-05  0.003162  3.6331  3.22261  3.71418  1.52635  0.0  0.0  8236.48
1505161588.55  6.034  23.276  5.613e-05  0.003162  3.6331  3.22261  3.70033  1.52635  0.0  0.0  8258.28
1505161610.352  6.033  23.276  5.613e-05  0.003162  3.6331  3.22261  3.69832  1.52952  0.0  0.0  8279.86
1505161631.93  6.032  23.276  5.614e-05  0.003162  3.6331  3.22261  3.69832  1.52692  0.0  0.0  8301.67
1505161653.736  6.032  23.273  5.62e-05  0.003162  3.63187  3.22374  3.70214  1.52692  0.0  0.0  8323.22
1505161675.294  6.033  23.276  5.623e-05  0.003162  3.63187  3.22374  3.71685  1.52692  0.0  0.0  8344.99
1505161697.063  6.032  23.276  5.627e-05  0.003162  3.63187  3.22374  3.70888  1.52564  0.0  0.0  8366.84
1505161718.91  6.033  23.273  5.632e-05  0.003162  3.6328  3.22374  3.70888  1.52558  0.0  0.0  8388.38
1505161740.449  6.032  23.273  5.632e-05  0.003162  3.6328  3.22417  3.69358  1.52558  0.0  0.0  8410.17
1505161762.238  6.031  23.273  5.632e-05  0.003162  3.6328  3.22417  3.71696  1.5262  0.0  0.0  8431.98
1505161784.045  6.029  23.271  5.632e-05  0.003162  3.6328  3.22417  3.71696  1.52787  0.0  0.0  8453.81
1505161805.882  6.03  23.271  5.63e-05  0.003162  3.63126  3.22363  3.71696  1.52766  0.0  0.0  8475.61
1505161827.677  6.029  23.271  5.628e-05  0.003162  3.63126  3.22688  3.68864  1.52766  0.0  0.0  8497.2
1505161849.271  6.03  23.271  5.628e-05  0.003162  3.63126  3.22688  3.70399  1.53032  0.0  0.0  8519.01
1505161871.074  6.027  23.269  5.627e-05  0.003162  3.63126  3.22688  3.70399  1.52744  0.0  0.0  8540.81
1505161892.874  6.029  23.269  5.632e-05  0.003162  3.6317  3.22463  3.70399  1.52744  0.0  0.0  8562.6
1505161914.671  6.026  23.269  5.634e-05  0.003162  3.6317  3.22654  3.7233  1.52744  0.0  0.0  8584.43
1505161936.498  6.027  23.271  5.641e-05  0.003162  3.6317  3.22654  3.67931  1.52943  0.0  0.0  8605.97
1505161958.042  6.027  23.269  5.644e-05  0.003162  3.6317  3.22654  3.67931  1.52697  0.0  0.0  8627.77
1505161979.841  6.025  23.269  5.646e-05  0.003162  3.63283  3.22359  3.81606  1.52697  0.0  0.0  8649.32
1505162001.389  6.024  23.269  5.646e-05  0.003162  3.63283  3.22359  3.7322  1.52697  0.0  0.0  8670.87
1505162022.937  6.024  23.267  5.646e-05  0.003162  3.63283  3.22359  3.70644  1.52508  0.0  0.0  8692.44
1505162044.513  6.026  23.269  5.642e-05  0.003162  3.63152  3.22359  3.70644  1.52586  0.0  0.0  8713.99
1505162066.061  6.023  23.267  5.641e-05  0.003162  3.63199  3.2211  3.73215  1.52586  0.0  0.0  8735.54
1505162087.613  6.023  23.267  5.641e-05  0.003162  3.63199  3.2211  3.70552  1.52586  0.0  0.0  8757.35
1505162109.422  6.022  23.267  5.642e-05  0.003162  3.63199  3.2211  3.70552  1.52772  0.0  0.0  8778.91
1505162130.978  6.023  23.267  5.646e-05  0.003162  3.63065  3.23393  3.70552  1.52679  0.0  0.0  8800.71
1505162152.777  6.023  23.265  5.65e-05  0.003162  3.63065  3.22267  3.72868  1.52679  0.0  0.0  8822.28
1505162174.352  6.022  23.265  5.654e-05  0.003162  3.63065  3.22267  3.7148  1.52536  0.0  0.0  8844.15
1505162196.223  6.021  23.262  5.655e-05  0.003162  3.63065  3.22267  3.7148  1.53097  0.0  0.0  8865.7
1505162217.765  6.021  23.262  5.656e-05  0.003144  3.63118  3.22102  3.7148  1.53121  0.0  0.0  8887.29
1505162239.362  6.021  23.265  5.655e-05  0.003144  3.63118  3.22438  3.72168  1.53121  0.0  0.0  8908.84
1505162260.906  6.02  23.265  5.652e-05  0.003144  3.63118  3.22438  3.71888  1.53202  0.0  0.0  8930.38
1505162282.452  6.019  23.262  5.65e-05  0.003144  3.63118  3.22438  3.71888  1.52719  0.0  0.0  8952.18
1505162304.245  6.016  23.262  5.65e-05  0.003144  3.63244  3.2272  3.71888  1.52719  0.0  0.0  8973.97
1505162326.037  6.018  23.262  5.65e-05  0.003144  3.63244  3.2272  3.72724  1.52719  0.0  0.0  8995.5
1505162347.564  6.017  23.26  5.652e-05  0.003144  3.63244  3.2272  3.75151  1.52697  0.0  0.0  9017.05
1505162369.12  6.015  23.262  5.658e-05  0.003144  3.63244  3.2272  3.75151  1.52838  0.0  0.0  9038.85
1505162390.92  6.017  23.26  5.661e-05  0.003144  3.63321  3.21976  3.72668  1.52838  0.0  0.0  9060.64
1505162412.713  6.015  23.26  5.664e-05  0.003144  3.63321  3.21976  3.74352  1.52838  0.0  0.0  9082.44
1505162434.504  6.014  23.26  5.664e-05  0.003144  3.63321  3.21976  3.7386  1.52604  0.0  0.0  9103.98
1505162456.048  6.016  23.258  5.664e-05  0.003144  3.63032  3.21976  3.7386  1.52845  0.0  0.0  9125.78
1505162477.852  6.015  23.258  5.664e-05  0.003144  3.63032  3.22455  3.71147  1.52845  0.0  0.0  9147.39
1505162499.455  6.014  23.258  5.661e-05  0.003144  3.63032  3.22455  3.69629  1.52632  0.0  0.0  9168.96
